18-10-2018 00:00:00, 12,237500, 79,458333, 1023,979166, 9,4000, 13,9000
19-10-2018 00:00:00, 10,437500, 75,166666, 1026,091666, 8,0000, 12,1000
20-10-2018 00:00:00, 11,812500, 78,083333, 1026,983333, 9,6000, 14,3000
21-10-2018 00:00:00, 12,812500, 92,000000, 1025,016666, 11,3000, 14,4000
22-10-2018 00:00:00, 10,616666, 76,250000, 1025,741666, 9,3000, 13,2000
23-10-2018 00:00:00, 11,512500, 82,958333, 1008,825000, 9,5000, 12,9000
24-10-2018 00:00:00, 10,175000, 71,791666, 1014,195833, 8,7000, 11,8000
25-10-2018 00:00:00, 10,412500, 79,750000, 1009,158333, 8,3000, 12,1000
26-10-2018 00:00:00, 9,845833, 84,083333, 999,637500, 7,3000, 11,6000
27-10-2018 00:00:00, 5,433333, 80,041666, 1006,337500, 2,5000, 7,5000
28-10-2018 00:00:00, 3,329166, 84,125000, 1020,808333, 1,1000, 5,7000
29-10-2018 00:00:00, 4,979166, 85,833333, 1012,841666, 3,4000, 6,6000
30-10-2018 00:00:00, 8,920833, 89,416666, 993,012500, 6,1000, 12,4000
31-10-2018 00:00:00, 9,195833, 82,958333, 1010,183333, 6,1000, 11,1000
01-11-2018 00:00:00, 9,883333, 83,375000, 1012,933333, 6,6000, 13,3000
02-11-2018 00:00:00, 9,929166, 89,291666, 1016,470833, 8,0000, 11,7000
03-11-2018 00:00:00, 8,900000, 83,750000, 1027,158333, 7,7000, 9,8000
04-11-2018 00:00:00, 8,266666, 90,166666, 1020,508333, 5,1000, 9,4000
05-11-2018 00:00:00, 9,616666, 96,125000, 1013,645833, 8,3000, 10,6000
06-11-2018 00:00:00, 8,783333, 97,708333, 1009,716666, 7,0000, 10,0000
07-11-2018 00:00:00, 8,487500, 98,833333, 1010,429166, 6,5000, 10,3000
08-11-2018 00:00:00, 10,275000, 91,708333, 1018,945833, 8,4000, 11,1000
09-11-2018 00:00:00, 8,212500, 95,083333, 1016,508333, 4,4000, 10,0000
10-11-2018 00:00:00, 10,050000, 93,958333, 1005,941666, 8,9000, 11,0000
11-11-2018 00:00:00, 10,704166, 94,333333, 1006,195833, 10,0000, 11,5000
12-11-2018 00:00:00, 9,766666, 97,541666, 1013,479166, 9,0000, 10,6000
13-11-2018 00:00:00, 9,704166, 93,083333, 1017,275000, 9,0000, 10,6000
14-11-2018 00:00:00, 9,583333, 93,250000, 1025,816666, 9,0000, 10,2000
